Time Increment, Driver's name, Company Name, CrateID, Crate Value, Status
44,Greg "Gritty Grind" Greene,Starship Supplies,71808562,$238.26,UNLOADED,
44,Carl "Caravan Captain" Carr,Amazonia Deliveries,61636368,$471.97,UNLOADED AND NO REPLACEMENT,
44,Ron "Road Roller" Robinson,Rainbow Courier,28491529,$249.64,UNLOADED AND NO REPLACEMENT,
44,Tom "Tanker King" Turner,Leprechaun Logistics,70258356,$78.84,UNLOADED,
45,Greg "Gritty Grind" Greene,Starship Supplies,33246413,$181.33,UNLOADED,
45,Tom "Tanker King" Turner,Leprechaun Logistics,65483329,$128.78,UNLOADED,
46,Greg "Gritty Grind" Greene,Starship Supplies,62402293,$189.26,UNLOADED,
46,Amber "Asphalt Angel" Anderson,MagicCarpet Couriers,06759073,$80.91,UNLOADED AND NO REPLACEMENT,
46,Tom "Tanker King" Turner,Leprechaun Logistics,40420062,$121.85,UNLOADED AND NO REPLACEMENT,
47,Greg "Gritty Grind" Greene,Starship Supplies,16381060,$86.79,UNLOADED,
"$8,500.00","$26,565.55","$18,065.55",
0,Ron "Road Roller" Robinson,Robin Hood Couriers,75817782,$103.37,UNLOADED,
1,Ron "Road Roller" Robinson,Robin Hood Couriers,94530698,$115.86,UNLOADED,
2,Ron "Road Roller" Robinson,Robin Hood Couriers,93777261,$349.34,UNLOADED,
2,Frank "Highway Hero" Harris,VikingVoyage,77076423,$298.44,UNLOADED,
3,Ron "Road Roller" Robinson,Robin Hood Couriers,00661010,$256.33,UNLOADED,
3,Frank "Highway Hero" Harris,VikingVoyage,86027902,$299.72,UNLOADED AND NO REPLACEMENT,
4,Ron "Road Roller" Robinson,Robin Hood Couriers,63571533,$326.43,UNLOADED,
5,Ron "Road Roller" Robinson,Robin Hood Couriers,31338081,$440.12,UNLOADED,
6,Ron "Road Roller" Robinson,Robin Hood Couriers,42609040,$127.83,UNLOADED AND NO REPLACEMENT,
6,Mark "Mud Mover" Morris,MagicCarpet Couriers,88950280,$175.17,UNLOADED,
7,Wendy "Wheels" Wilson,BuzzyBee Deliveries,85296190,$379.59,UNLOADED,
7,Mark "Mud Mover" Morris,MagicCarpet Couriers,22113390,$143.35,UNLOADED,
8,Wendy "Wheels" Wilson,BuzzyBee Deliveries,63495969,$110.03,UNLOADED,
8,Mark "Mud Mover" Morris,MagicCarpet Couriers,06863207,$375.06,UNLOADED,
9,Wendy "Wheels" Wilson,BuzzyBee Deliveries,00268603,$136.22,UNLOADED,
9,Mark "Mud Mover" Morris,MagicCarpet Couriers,84516908,$327.77,UNLOADED,
9,Larry "Lugnut" Lawson,TimeSleuth Deliveries,65504827,$495.46,UNLOADED,
10,Wendy "Wheels" Wilson,BuzzyBee Deliveries,11800120,$148.06,UNLOADED,
10,Mark "Mud Mover" Morris,MagicCarpet Couriers,81434472,$85.75,UNLOADED,
10,Larry "Lugnut" Lawson,TimeSleuth Deliveries,89094781,$406.03,UNLOADED,
11,Wendy "Wheels" Wilson,BuzzyBee Deliveries,15184970,$265.26,UNLOADED,
11,Mark "Mud Mover" Morris,MagicCarpet Couriers,61536596,$205.98,UNLOADED,
11,Larry "Lugnut" Lawson,TimeSleuth Deliveries,14478647,$70.51,UNLOADED,
12,Wendy "Wheels" Wilson,BuzzyBee Deliveries,62716971,$309.86,UNLOADED,
12,Mark "Mud Mover" Morris,MagicCarpet Couriers,20608087,$311.02,UNLOADED,
12,Larry "Lugnut" Lawson,TimeSleuth Deliveries,05520308,$67.50,UNLOADED AND NO REPLACEMENT,
13,Wendy "Wheels" Wilson,BuzzyBee Deliveries,92640043,$395.85,UNLOADED,
13,Mark "Mud Mover" Morris,MagicCarpet Couriers,49290406,$447.12,UNLOADED,
13,Jack "Big Rig" Johnson,Starship Supplies,67534585,$164.00,UNLOADED,
14,Wendy "Wheels" Wilson,BuzzyBee Deliveries,49465669,$204.82,UNLOADED,
14,Mark "Mud Mover" Morris,MagicCarpet Couriers,06402949,$57.32,UNLOADED AND NO REPLACEMENT,
14,Jack "Big Rig" Johnson,Starship Supplies,72783719,$98.51,UNLOADED,
14,Tara "Turnpike Titan" Turner,TimeWarp Deliveries,70343451,$283.67,UNLOADED,
15,Wendy "Wheels" Wilson,BuzzyBee Deliveries,13058948,$162.51,UNLOADED,
15,Jack "Big Rig" Johnson,Starship Supplies,21671548,$90.25,UNLOADED,
15,Tara "Turnpike Titan" Turner,TimeWarp Deliveries,03280073,$337.60,UNLOADED,
16,Wendy "Wheels" Wilson,BuzzyBee Deliveries,05935494,$191.48,UNLOADED AND NO REPLACEMENT,
16,Jack "Big Rig" Johnson,Starship Supplies,85483698,$277.38,UNLOADED,
16,Tara "Turnpike Titan" Turner,TimeWarp Deliveries,76404964,$449.92,UNLOADED,
17,Jack "Big Rig" Johnson,Starship Supplies,22291511,$153.91,UNLOADED,
17,Tara "Turnpike Titan" Turner,TimeWarp Deliveries,70778283,$183.63,UNLOADED AND NO REPLACEMENT,
18,Jack "Big Rig" Johnson,Starship Supplies,92528154,$331.71,UNLOADED,
19,Carla "Gearshift" Greene,MartianMovers,73049179,$174.07,UNLOADED,
19,Jack "Big Rig" Johnson,Starship Supplies,21770230,$76.46,UNLOADED,
20,Carla "Gearshift" Greene,MartianMovers,29690580,$460.25,UNLOADED,
20,Angela "Axle Ace" Allen,UPSpeedy Parcel,89091621,$222.37,UNLOADED,
20,Jack "Big Rig" Johnson,Starship Supplies,39343620,$381.48,UNLOADED AND NO REPLACEMENT,
21,Carla "Gearshift" Greene,MartianMovers,68704311,$374.31,UNLOADED,
21,Angela "Axle Ace" Allen,UPSpeedy Parcel,26145422,$61.67,UNLOADED,
21,Carl "Caravan Captain" Carr,MagicCarpet Couriers,27617915,$411.75,UNLOADED,
22,Carla "Gearshift" Greene,MartianMovers,48678897,$491.45,UNLOADED AND NO REPLACEMENT,
22,Angela "Axle Ace" Allen,UPSpeedy Parcel,56794534,$159.62,UNLOADED,
22,Carl "Caravan Captain" Carr,MagicCarpet Couriers,22822105,$224.83,UNLOADED AND NO REPLACEMENT,
23,Ray "Roadway Ranger" Rogers,KnightShift Deliveries,54456130,$106.87,UNLOADED,
23,Angela "Axle Ace" Allen,UPSpeedy Parcel,70669657,$357.82,UNLOADED,
24,Ray "Roadway Ranger" Rogers,KnightShift Deliveries,79031646,$470.59,UNLOADED,
24,Angela "Axle Ace" Allen,UPSpeedy Parcel,81555729,$437.69,UNLOADED,
24,Tom "Tanker King" Turner,FairyTale Freight,58701909,$427.73,UNLOADED,
25,Ray "Roadway Ranger" Rogers,KnightShift Deliveries,58466129,$458.68,UNLOADED,
25,Angela "Axle Ace" Allen,UPSpeedy Parcel,30058422,$274.45,UNLOADED,
25,Tom "Tanker King" Turner,FairyTale Freight,24288992,$269.98,UNLOADED,
26,Ray "Roadway Ranger" Rogers,KnightShift Deliveries,02492003,$494.93,UNLOADED,
26,Angela "Axle Ace" Allen,UPSpeedy Parcel,46379305,$68.89,UNLOADED,
26,Tom "Tanker King" Turner,FairyTale Freight,22203506,$197.00,UNLOADED AND NO REPLACEMENT,
26,Carl "Caravan Captain" Carr,Ewok Express,03549166,$346.66,UNLOADED,
27,Ray "Roadway Ranger" Rogers,KnightShift Deliveries,87211680,$276.29,UNLOADED,
27,Angela "Axle Ace" Allen,UPSpeedy Parcel,90469508,$267.95,UNLOADED AND NO REPLACEMENT,
27,Melissa "Miles Ahead" Miller,PostMates Express,22287809,$384.45,UNLOADED,
27,Carl "Caravan Captain" Carr,Ewok Express,29636760,$210.25,UNLOADED,
28,Ray "Roadway Ranger" Rogers,KnightShift Deliveries,49663411,$218.23,UNLOADED AND NO REPLACEMENT,
28,Ron "Road Roller" Robinson,SecretAgent Shipping,01710743,$54.85,UNLOADED,
28,Melissa "Miles Ahead" Miller,PostMates Express,85904470,$152.33,UNLOADED,
28,Carl "Caravan Captain" Carr,Ewok Express,56878931,$268.73,UNLOADED,
29,Ron "Road Roller" Robinson,SecretAgent Shipping,58533800,$379.53,UNLOADED,
29,Melissa "Miles Ahead" Miller,PostMates Express,69919397,$458.87,UNLOADED,
29,Carl "Caravan Captain" Carr,Ewok Express,46759405,$130.99,UNLOADED,
30,Chuck "Cargo Cowboy" Collins,BuzzyBee Deliveries,12012008,$70.30,UNLOADED,
30,Ron "Road Roller" Robinson,SecretAgent Shipping,13460296,$258.10,UNLOADED AND NO REPLACEMENT,
30,Melissa "Miles Ahead" Miller,PostMates Express,47068578,$74.84,UNLOADED,
30,Carl "Caravan Captain" Carr,Ewok Express,60731244,$414.99,UNLOADED,
31,Chuck "Cargo Cowboy" Collins,BuzzyBee Deliveries,72829573,$193.88,UNLOADED,
31,Melissa "Miles Ahead" Miller,PostMates Express,49662485,$498.23,UNLOADED,
31,Carl "Caravan Captain" Carr,Ewok Express,19064180,$268.14,UNLOADED,
32,Chuck "Cargo Cowboy" Collins,BuzzyBee Deliveries,40631874,$229.01,UNLOADED AND NO REPLACEMENT,
32,Melissa "Miles Ahead" Miller,PostMates Express,71545548,$358.97,UNLOADED AND NO REPLACEMENT,
32,Carl "Caravan Captain" Carr,Ewok Express,79562512,$226.14,UNLOADED,
33,Carl "Caravan Captain" Carr,Ewok Express,49027941,$272.90,UNLOADED AND NO REPLACEMENT,
39,Mark "Mud Mover" Morris,Amazonia Deliveries,73651379,$92.77,UNLOADED,
40,Mark "Mud Mover" Morris,Amazonia Deliveries,09868929,$55.48,UNLOADED,
41,Mark "Mud Mover" Morris,Amazonia Deliveries,69588247,$121.25,UNLOADED,
42,Mark "Mud Mover" Morris,Amazonia Deliveries,79152223,$120.36,UNLOADED,
42,Cindy "Concrete Cowboy" Carter,Ewok Express,86037482,$433.45,UNLOADED,
43,Mark "Mud Mover" Morris,Amazonia Deliveries,98293586,$319.14,UNLOADED AND NO REPLACEMENT,
43,Cindy "Concrete Cowboy" Carter,Ewok Express,64776266,$65.83,UNLOADED,
43,Doug "Dangerous Curve" Duncan,Ewok Express,91796197,$497.80,UNLOADED,
44,Cindy "Concrete Cowboy" Carter,TimeSleuth Deliveries,69027758,$304.08,UNLOADED,
44,Cindy "Concrete Cowboy" Carter,Ewok Express,05438022,$65.48,UNLOADED,
44,Doug "Dangerous Curve" Duncan,Ewok Express,43835266,$242.89,UNLOADED,
45,Cindy "Concrete Cowboy" Carter,TimeSleuth Deliveries,04324731,$73.77,UNLOADED,
45,Cindy "Concrete Cowboy" Carter,Ewok Express,22343195,$189.29,UNLOADED,
45,Doug "Dangerous Curve" Duncan,Ewok Express,76621722,$213.53,UNLOADED AND NO REPLACEMENT,
46,Cindy "Concrete Cowboy" Carter,TimeSleuth Deliveries,67336954,$485.99,UNLOADED,
46,Cindy "Concrete Cowboy" Carter,Ewok Express,41249287,$115.41,UNLOADED,
46,Roger "Rubber Roadster" Reynolds,DragonWings Express,21256608,$107.34,UNLOADED,
47,Cindy "Concrete Cowboy" Carter,TimeSleuth Deliveries,10022887,$162.87,UNLOADED,
47,Cindy "Concrete Cowboy" Carter,Ewok Express,34767243,$158.81,UNLOADED,
47,Roger "Rubber Roadster" Reynolds,DragonWings Express,63285664,$247.15,UNLOADED,
"$8,900.00","$26,849.95","$17,949.95",
1,Carl "Caravan Captain" Carr,Starship Supplies,01007307,$215.89,UNLOADED,
2,Carl "Caravan Captain" Carr,Starship Supplies,51986840,$462.92,UNLOADED,
3,Carl "Caravan Captain" Carr,Starship Supplies,08850317,$384.54,UNLOADED,
4,Carl "Caravan Captain" Carr,Starship Supplies,03234534,$411.25,UNLOADED,
5,Carl "Caravan Captain" Carr,Starship Supplies,49091320,$303.06,UNLOADED,
5,Judy "Junction Jockey" Johnson,BuzzyBee Deliveries,40787439,$483.36,UNLOADED,
6,Carl "Caravan Captain" Carr,Starship Supplies,65147212,$260.75,UNLOADED,
6,Judy "Junction Jockey" Johnson,BuzzyBee Deliveries,91624825,$490.78,UNLOADED,
7,Carl "Caravan Captain" Carr,Starship Supplies,01908310,$236.28,UNLOADED AND NO REPLACEMENT,
7,Judy "Junction Jockey" Johnson,BuzzyBee Deliveries,88300879,$305.14,UNLOADED,
8,Judy "Junction Jockey" Johnson,BuzzyBee Deliveries,93127400,$423.39,UNLOADED AND NO REPLACEMENT,
13,Wendy "Wheels" Wilson,Superhero Supply Service,54352839,$432.55,UNLOADED,
14,Wendy "Wheels" Wilson,Superhero Supply Service,95946900,$98.31,UNLOADED,
15,Wendy "Wheels" Wilson,Superhero Supply Service,94716072,$370.28,UNLOADED,
16,Wendy "Wheels" Wilson,Superhero Supply Service,18081435,$190.76,UNLOADED,
17,Wendy "Wheels" Wilson,Superhero Supply Service,94914095,$195.78,UNLOADED AND NO REPLACEMENT,
19,Chuck "Cargo Cowboy" Collins,DragonWings Express,62268410,$482.74,UNLOADED AND NO REPLACEMENT,
20,Mike "Miles" Mitchell,FedExpress,72477293,$323.69,UNLOADED,
21,Mike "Miles" Mitchell,FedExpress,95649787,$239.03,UNLOADED AND NO REPLACEMENT,
28,Roger "Rubber Roadster" Reynolds,StellarDelivery,81586745,$185.09,UNLOADED,
29,Roger "Rubber Roadster" Reynolds,StellarDelivery,21060136,$309.03,UNLOADED,
30,Roger "Rubber Roadster" Reynolds,StellarDelivery,94085742,$437.57,UNLOADED,
31,Roger "Rubber Roadster" Reynolds,StellarDelivery,81451663,$160.81,UNLOADED,
32,Roger "Rubber Roadster" Reynolds,StellarDelivery,43183158,$215.95,UNLOADED,
32,Larry "Lugnut" Lawson,ApolloAstronautics,20765645,$175.59,UNLOADED,
33,Roger "Rubber Roadster" Reynolds,StellarDelivery,14001643,$218.50,UNLOADED,
33,Larry "Lugnut" Lawson,ApolloAstronautics,52943939,$100.13,UNLOADED,
34,Roger "Rubber Roadster" Reynolds,StellarDelivery,35398739,$369.27,UNLOADED,
34,Larry "Lugnut" Lawson,ApolloAstronautics,26591666,$77.30,UNLOADED,
35,Roger "Rubber Roadster" Reynolds,StellarDelivery,85083377,$91.78,UNLOADED,
35,Larry "Lugnut" Lawson,ApolloAstronautics,14804806,$154.14,UNLOADED,
36,Roger "Rubber Roadster" Reynolds,StellarDelivery,66406872,$302.10,UNLOADED AND NO REPLACEMENT,
36,Larry "Lugnut" Lawson,ApolloAstronautics,72514789,$389.17,UNLOADED AND NO REPLACEMENT,
36,Donna "Diesel Dynamo" Diaz,Genie in a Parcel,13336417,$399.83,UNLOADED,
37,Sam "Speed Demon" Stewart,Sherlock Shipping,26126942,$298.08,UNLOADED,
37,Donna "Diesel Dynamo" Diaz,Genie in a Parcel,35184103,$412.60,UNLOADED,
38,Sam "Speed Demon" Stewart,Sherlock Shipping,82082580,$140.04,UNLOADED,
38,Donna "Diesel Dynamo" Diaz,Genie in a Parcel,01295374,$95.26,UNLOADED,
39,Sam "Speed Demon" Stewart,Sherlock Shipping,82570714,$80.01,UNLOADED,
39,Michelle "Mover Maven" Morgan,FedExpress,83862655,$334.65,UNLOADED,
39,Donna "Diesel Dynamo" Diaz,Genie in a Parcel,69741608,$254.55,UNLOADED,
40,Sam "Speed Demon" Stewart,Sherlock Shipping,03226267,$433.79,UNLOADED,
40,Michelle "Mover Maven" Morgan,FedExpress,82023683,$404.39,UNLOADED,
40,Donna "Diesel Dynamo" Diaz,Genie in a Parcel,86923631,$199.16,UNLOADED,
40,Donna "Diesel Dynamo" Diaz,TimeSleuth Deliveries,89824565,$222.51,UNLOADED,
41,Sam "Speed Demon" Stewart,Sherlock Shipping,74880838,$242.83,UNLOADED,
41,Michelle "Mover Maven" Morgan,FedExpress,02047403,$359.90,UNLOADED,
41,Donna "Diesel Dynamo" Diaz,Genie in a Parcel,79845216,$222.66,UNLOADED AND NO REPLACEMENT,
41,Donna "Diesel Dynamo" Diaz,TimeSleuth Deliveries,95290833,$470.27,UNLOADED,
42,Sam "Speed Demon" Stewart,Sherlock Shipping,59134888,$252.83,UNLOADED,
42,Michelle "Mover Maven" Morgan,FedExpress,97917882,$207.26,UNLOADED,
42,Larry "Lugnut" Lawson,PostMates Express,58361840,$373.53,UNLOADED AND NO REPLACEMENT,
42,Donna "Diesel Dynamo" Diaz,TimeSleuth Deliveries,30834022,$108.99,UNLOADED,
43,Sam "Speed Demon" Stewart,Sherlock Shipping,60793735,$148.20,UNLOADED AND NO REPLACEMENT,
43,Michelle "Mover Maven" Morgan,FedExpress,34569613,$190.87,UNLOADED,
43,Donna "Diesel Dynamo" Diaz,TimeSleuth Deliveries,51873713,$453.42,UNLOADED AND NO REPLACEMENT,
44,Michelle "Mover Maven" Morgan,FedExpress,12441289,$427.17,UNLOADED,
45,Tony "Tornado" Thompson,X-Files Deliveries,77827629,$401.74,UNLOADED,
45,Michelle "Mover Maven" Morgan,FedExpress,80980182,$460.35,UNLOADED,
46,Tony "Tornado" Thompson,X-Files Deliveries,66969827,$80.22,UNLOADED,
46,Michelle "Mover Maven" Morgan,FedExpress,59955053,$81.96,UNLOADED,
46,Pete "Payload" Patterson,ZenZebra Deliveries,49782492,$497.70,UNLOADED,
47,Tony "Tornado" Thompson,X-Files Deliveries,52643641,$325.52,UNLOADED,
47,Michelle "Mover Maven" Morgan,FedExpress,20907653,$313.30,UNLOADED,
47,Pete "Payload" Patterson,ZenZebra Deliveries,28889205,$231.04,UNLOADED,
"$5,400.00","$18,621.56","$13,221.56",
9,Bill "Big Hauler" Bennett,GhostlyGoods Couriers,96246967,$70.72,UNLOADED,
10,Bill "Big Hauler" Bennett,GhostlyGoods Couriers,35293352,$340.59,UNLOADED,
11,Bill "Big Hauler" Bennett,GhostlyGoods Couriers,08291663,$220.51,UNLOADED,
12,Bill "Big Hauler" Bennett,GhostlyGoods Couriers,85118573,$109.08,UNLOADED,
12,Tara "Turnpike Titan" Turner,Leprechaun Logistics,14003421,$169.04,UNLOADED,
13,Bill "Big Hauler" Bennett,GhostlyGoods Couriers,45496848,$67.46,UNLOADED,
13,Tara "Turnpike Titan" Turner,Leprechaun Logistics,26501394,$352.65,UNLOADED AND NO REPLACEMENT,
14,Bill "Big Hauler" Bennett,GhostlyGoods Couriers,11668898,$125.02,UNLOADED AND NO REPLACEMENT,
14,Grace "Gasoline Gal" Garcia,DragonWings Express,91748675,$261.73,UNLOADED,
15,Grace "Gasoline Gal" Garcia,DragonWings Express,23652900,$202.14,UNLOADED,
16,Grace "Gasoline Gal" Garcia,DragonWings Express,55218128,$128.35,UNLOADED,
17,Grace "Gasoline Gal" Garcia,DragonWings Express,76626743,$496.34,UNLOADED,
18,Rachel "Ramp Runner" Ramirez,BubbleWrap Express,50542731,$118.20,UNLOADED,
18,Grace "Gasoline Gal" Garcia,DragonWings Express,84319333,$192.10,UNLOADED AND NO REPLACEMENT,
19,Rachel "Ramp Runner" Ramirez,BubbleWrap Express,96041952,$141.60,UNLOADED,
20,Rachel "Ramp Runner" Ramirez,BubbleWrap Express,07775822,$131.17,UNLOADED,
20,Angela "Axle Ace" Allen,VikingVessel Deliveries,18021844,$373.85,UNLOADED AND NO REPLACEMENT,
21,Rachel "Ramp Runner" Ramirez,BubbleWrap Express,61249025,$319.65,UNLOADED,
21,Ray "Roadway Ranger" Rogers,Wonderland Couriers,24756763,$86.72,UNLOADED AND NO REPLACEMENT,
22,Rachel "Ramp Runner" Ramirez,BubbleWrap Express,23374498,$175.57,UNLOADED AND NO REPLACEMENT,
22,Melissa "Miles Ahead" Miller,BuzzyBee Deliveries,42375943,$217.25,UNLOADED,
23,Melissa "Miles Ahead" Miller,BuzzyBee Deliveries,11626118,$426.99,UNLOADED,
24,Holly "Haulin' Queen" Hayes,NinjaNest Express,73379096,$198.00,UNLOADED,
24,Melissa "Miles Ahead" Miller,BuzzyBee Deliveries,05057263,$110.02,UNLOADED AND NO REPLACEMENT,
25,Holly "Haulin' Queen" Hayes,NinjaNest Express,72445342,$382.65,UNLOADED,
25,Cindy "Concrete Cowboy" Carter,FairyTale Freight,98999574,$183.01,UNLOADED,
26,Holly "Haulin' Queen" Hayes,NinjaNest Express,78789043,$167.43,UNLOADED,
26,Cindy "Concrete Cowboy" Carter,FairyTale Freight,02241988,$279.33,UNLOADED,
27,Holly "Haulin' Queen" Hayes,NinjaNest Express,03482156,$189.88,UNLOADED,
27,Cindy "Concrete Cowboy" Carter,FairyTale Freight,84391993,$123.34,UNLOADED,
27,Tara "Turnpike Titan" Turner,StellarDelivery,22228754,$310.91,UNLOADED,
28,Holly "Haulin' Queen" Hayes,NinjaNest Express,26450741,$132.70,UNLOADED,
28,Cindy "Concrete Cowboy" Carter,FairyTale Freight,83947758,$286.51,UNLOADED,
28,Tara "Turnpike Titan" Turner,StellarDelivery,85063735,$219.83,UNLOADED,
28,Jack "Big Rig" Johnson,Sherlock Shipping,82343998,$166.61,UNLOADED,
29,Holly "Haulin' Queen" Hayes,NinjaNest Express,96593780,$143.02,UNLOADED,
29,Cindy "Concrete Cowboy" Carter,FairyTale Freight,48422554,$357.08,UNLOADED,
29,Tara "Turnpike Titan" Turner,StellarDelivery,81723510,$232.88,UNLOADED,
29,Jack "Big Rig" Johnson,Sherlock Shipping,41547298,$377.48,UNLOADED,
30,Holly "Haulin' Queen" Hayes,NinjaNest Express,95546156,$112.29,UNLOADED,
30,Cindy "Concrete Cowboy" Carter,FairyTale Freight,32059921,$340.13,UNLOADED,
30,Tara "Turnpike Titan" Turner,StellarDelivery,04833189,$215.29,UNLOADED,
30,Jack "Big Rig" Johnson,Sherlock Shipping,50761540,$82.57,UNLOADED,
31,Holly "Haulin' Queen" Hayes,NinjaNest Express,80945024,$341.65,UNLOADED AND NO REPLACEMENT,
31,Cindy "Concrete Cowboy" Carter,FairyTale Freight,98437700,$394.27,UNLOADED,
31,Tara "Turnpike Titan" Turner,StellarDelivery,48960415,$394.82,UNLOADED,
31,Jack "Big Rig" Johnson,Sherlock Shipping,87432418,$404.62,UNLOADED,
32,Cindy "Concrete Cowboy" Carter,FairyTale Freight,49561745,$370.13,UNLOADED,
32,Tara "Turnpike Titan" Turner,StellarDelivery,42200565,$119.55,UNLOADED,
32,Jack "Big Rig" Johnson,Sherlock Shipping,49850623,$143.16,UNLOADED AND NO REPLACEMENT,
33,Tim "Tire Tamer" Thompson,MagicCarpet Couriers,00577647,$223.43,UNLOADED,
33,Cindy "Concrete Cowboy" Carter,FairyTale Freight,54026912,$137.28,UNLOADED,
33,Tara "Turnpike Titan" Turner,StellarDelivery,55205746,$332.59,UNLOADED,
34,Tim "Tire Tamer" Thompson,MagicCarpet Couriers,62234730,$52.74,UNLOADED,
34,Cindy "Concrete Cowboy" Carter,FairyTale Freight,27309019,$351.19,UNLOADED AND NO REPLACEMENT,
34,Tara "Turnpike Titan" Turner,StellarDelivery,29703601,$440.60,UNLOADED,
34,Frank "Highway Hero" Harris,TimeSleuth Deliveries,37544462,$493.27,UNLOADED,
35,Tim "Tire Tamer" Thompson,MagicCarpet Couriers,51404871,$280.33,UNLOADED,
35,Carla "Gearshift" Greene,FairyWings Express,08090143,$283.93,UNLOADED,
35,Tara "Turnpike Titan" Turner,StellarDelivery,75450156,$127.68,UNLOADED AND NO REPLACEMENT,
35,Frank "Highway Hero" Harris,TimeSleuth Deliveries,84414579,$145.83,UNLOADED,
36,Tim "Tire Tamer" Thompson,MagicCarpet Couriers,84099848,$178.11,UNLOADED,
36,Carla "Gearshift" Greene,FairyWings Express,06851744,$153.65,UNLOADED,
36,Frank "Highway Hero" Harris,TimeSleuth Deliveries,38153429,$414.80,UNLOADED,
37,Tim "Tire Tamer" Thompson,MagicCarpet Couriers,71519953,$410.87,UNLOADED,
37,Carla "Gearshift" Greene,FairyWings Express,18901186,$96.90,UNLOADED,
37,Judy "Junction Jockey" Johnson,Leprechaun Logistics,15943035,$396.10,UNLOADED,
37,Frank "Highway Hero" Harris,TimeSleuth Deliveries,38134977,$487.69,UNLOADED AND NO REPLACEMENT,
38,Tim "Tire Tamer" Thompson,MagicCarpet Couriers,54622645,$335.19,UNLOADED,
38,Carla "Gearshift" Greene,FairyWings Express,20221532,$488.18,UNLOADED,
38,Judy "Junction Jockey" Johnson,Leprechaun Logistics,53863526,$449.76,UNLOADED,
39,Tim "Tire Tamer" Thompson,MagicCarpet Couriers,98550077,$179.70,UNLOADED,
39,Carla "Gearshift" Greene,FairyWings Express,32902837,$440.71,UNLOADED,
39,Judy "Junction Jockey" Johnson,Leprechaun Logistics,31743489,$199.95,UNLOADED,
40,Tim "Tire Tamer" Thompson,MagicCarpet Couriers,17408745,$199.65,UNLOADED,
40,Carla "Gearshift" Greene,FairyWings Express,84169802,$121.38,UNLOADED,
40,Judy "Junction Jockey" Johnson,Leprechaun Logistics,31150666,$256.71,UNLOADED,
40,Tim "Tire Tamer" Thompson,TimeSleuth Deliveries,64416855,$174.69,UNLOADED,
41,Tim "Tire Tamer" Thompson,MagicCarpet Couriers,63250129,$234.37,UNLOADED AND NO REPLACEMENT,
41,Carla "Gearshift" Greene,FairyWings Express,39795079,$458.08,UNLOADED AND NO REPLACEMENT,
41,Judy "Junction Jockey" Johnson,Leprechaun Logistics,63338260,$413.81,UNLOADED,
41,Tim "Tire Tamer" Thompson,TimeSleuth Deliveries,38477818,$309.73,UNLOADED,
42,Judy "Junction Jockey" Johnson,Leprechaun Logistics,70290165,$456.82,UNLOADED,
42,Tim "Tire Tamer" Thompson,TimeSleuth Deliveries,92346547,$443.32,UNLOADED,
43,Judy "Junction Jockey" Johnson,Leprechaun Logistics,09269540,$123.46,UNLOADED,
43,Tim "Tire Tamer" Thompson,TimeSleuth Deliveries,01775806,$278.65,UNLOADED,
44,Judy "Junction Jockey" Johnson,Leprechaun Logistics,10449349,$275.47,UNLOADED AND NO REPLACEMENT,
44,Tim "Tire Tamer" Thompson,TimeSleuth Deliveries,84274257,$203.77,UNLOADED,
45,Ray "Roadway Ranger" Rogers,Rainbow Courier,39044320,$376.38,UNLOADED,
45,Tim "Tire Tamer" Thompson,TimeSleuth Deliveries,03541279,$149.07,UNLOADED,
46,Ray "Roadway Ranger" Rogers,Rainbow Courier,93551976,$115.40,UNLOADED,
46,Tim "Tire Tamer" Thompson,TimeSleuth Deliveries,93708635,$480.48,UNLOADED,
47,Ray "Roadway Ranger" Rogers,Rainbow Courier,19844943,$437.18,UNLOADED,
47,Terry "Truckin' Terrier" Taylor,StellarDelivery,49165484,$316.86,UNLOADED,
47,Tim "Tire Tamer" Thompson,TimeSleuth Deliveries,48643782,$211.89,UNLOADED AND NO REPLACEMENT,
"$7,900.00","$24,643.54","$16,743.54",
0,Wayne "Wheeler Warrior" Warren,ApolloAstronautics,04706952,$455.71,UNLOADED,
1,Wayne "Wheeler Warrior" Warren,ApolloAstronautics,83117783,$181.24,UNLOADED,
2,Wayne "Wheeler Warrior" Warren,ApolloAstronautics,24544611,$478.05,UNLOADED,
2,Pete "Payload" Patterson,Rainbow Courier,48824058,$155.07,UNLOADED,
3,Wayne "Wheeler Warrior" Warren,ApolloAstronautics,79397657,$139.30,UNLOADED,
3,Pete "Payload" Patterson,Rainbow Courier,54202414,$430.14,UNLOADED,
3,Carl "Caravan Captain" Carr,Superhero Supply Service,50526245,$337.06,UNLOADED,
4,Wayne "Wheeler Warrior" Warren,ApolloAstronautics,51290921,$99.07,UNLOADED,
4,Pete "Payload" Patterson,Rainbow Courier,86038108,$406.07,UNLOADED,
4,Carl "Caravan Captain" Carr,Superhero Supply Service,29983234,$234.97,UNLOADED,
5,Wayne "Wheeler Warrior" Warren,ApolloAstronautics,64845250,$441.57,UNLOADED AND NO REPLACEMENT,
5,Pete "Payload" Patterson,Rainbow Courier,21228397,$491.62,UNLOADED,
5,Carl "Caravan Captain" Carr,Superhero Supply Service,67946376,$264.39,UNLOADED,
6,Pete "Payload" Patterson,Rainbow Courier,96179385,$237.83,UNLOADED AND NO REPLACEMENT,
