Time Increment, Driver's name, Company Name, CrateID, Crate Value, Status
6,Nancy "Nitro" Nelson,SecretAgent Shipping,46835449,$252.51,UNLOADED,
7,Frank "Highway Hero" Harris,EcoFlower Express,67358864,$379.82,UNLOADED,
7,Nancy "Nitro" Nelson,SecretAgent Shipping,92602396,$248.38,UNLOADED AND NO REPLACEMENT,
8,Frank "Highway Hero" Harris,EcoFlower Express,09042544,$146.17,UNLOADED AND NO REPLACEMENT,
11,Amber "Asphalt Angel" Anderson,Leprechaun Logistics,63310797,$109.06,UNLOADED,
12,Amber "Asphalt Angel" Anderson,Leprechaun Logistics,33689198,$392.02,UNLOADED,
13,Amber "Asphalt Angel" Anderson,Leprechaun Logistics,92216123,$378.31,UNLOADED,
14,Amber "Asphalt Angel" Anderson,Leprechaun Logistics,69733707,$222.38,UNLOADED,
14,Sandra "Semi Siren" Spencer,Wonderland Couriers,30013219,$461.95,UNLOADED,
15,Amber "Asphalt Angel" Anderson,Leprechaun Logistics,75564072,$218.58,UNLOADED,
15,Sandra "Semi Siren" Spencer,Wonderland Couriers,48437025,$305.03,UNLOADED,
16,Amber "Asphalt Angel" Anderson,Leprechaun Logistics,74641960,$220.06,UNLOADED,
16,Sandra "Semi Siren" Spencer,Wonderland Couriers,12767409,$482.33,UNLOADED,
17,Amber "Asphalt Angel" Anderson,Leprechaun Logistics,23894216,$344.84,UNLOADED,
17,Sandra "Semi Siren" Spencer,Wonderland Couriers,65333126,$237.74,UNLOADED,
18,Amber "Asphalt Angel" Anderson,Leprechaun Logistics,61856903,$211.51,UNLOADED AND NO REPLACEMENT,
18,Sandra "Semi Siren" Spencer,Wonderland Couriers,02925839,$120.79,UNLOADED,
19,Roger "Rubber Roadster" Reynolds,VikingVessel Deliveries,15579288,$329.48,UNLOADED,
19,Sandra "Semi Siren" Spencer,Wonderland Couriers,91806514,$374.92,UNLOADED,
20,Roger "Rubber Roadster" Reynolds,VikingVessel Deliveries,24357910,$69.25,UNLOADED,
20,Sandra "Semi Siren" Spencer,Wonderland Couriers,36327095,$106.40,UNLOADED,
21,Roger "Rubber Roadster" Reynolds,VikingVessel Deliveries,83682132,$111.06,UNLOADED,
21,Sandra "Semi Siren" Spencer,Wonderland Couriers,31578755,$332.25,UNLOADED,
22,Roger "Rubber Roadster" Reynolds,VikingVessel Deliveries,02207484,$254.23,UNLOADED AND NO REPLACEMENT,
22,Sandra "Semi Siren" Spencer,Wonderland Couriers,89219337,$154.14,UNLOADED,
23,Lisa "Long Haul" Lawrence,JollyRoger Delivery,21908751,$355.26,UNLOADED,
23,Sandra "Semi Siren" Spencer,Wonderland Couriers,29844871,$398.54,UNLOADED AND NO REPLACEMENT,
24,Lisa "Long Haul" Lawrence,JollyRoger Delivery,19668609,$174.78,UNLOADED,
24,Michelle "Mover Maven" Morgan,ZippityZoo Shipments,61409806,$496.78,UNLOADED,
25,Lisa "Long Haul" Lawrence,JollyRoger Delivery,79599930,$400.51,UNLOADED,
25,Michelle "Mover Maven" Morgan,ZippityZoo Shipments,76051010,$259.13,UNLOADED,
26,Lisa "Long Haul" Lawrence,JollyRoger Delivery,62848110,$97.45,UNLOADED,
26,Michelle "Mover Maven" Morgan,ZippityZoo Shipments,41110777,$412.44,UNLOADED AND NO REPLACEMENT,
27,Lisa "Long Haul" Lawrence,JollyRoger Delivery,63334112,$335.69,UNLOADED,
27,Jack "Big Rig" Johnson,TimeMachine Transport,87649003,$153.90,UNLOADED,
28,Lisa "Long Haul" Lawrence,JollyRoger Delivery,20849069,$295.78,UNLOADED,
28,Jack "Big Rig" Johnson,TimeMachine Transport,27031484,$423.75,UNLOADED,
29,Lisa "Long Haul" Lawrence,JollyRoger Delivery,25060561,$160.50,UNLOADED,
29,Jack "Big Rig" Johnson,TimeMachine Transport,82601301,$125.19,UNLOADED,
30,Lisa "Long Haul" Lawrence,JollyRoger Delivery,87491194,$114.36,UNLOADED,
30,Jack "Big Rig" Johnson,TimeMachine Transport,88803069,$439.03,UNLOADED,
31,Lisa "Long Haul" Lawrence,JollyRoger Delivery,06341467,$387.06,UNLOADED,
31,Jack "Big Rig" Johnson,TimeMachine Transport,51131298,$465.60,UNLOADED AND NO REPLACEMENT,
32,Lisa "Long Haul" Lawrence,JollyRoger Delivery,44253495,$340.45,UNLOADED AND NO REPLACEMENT,
32,Sarah "Steel Horse" Smith,GhostlyGoods Couriers,78115507,$338.31,UNLOADED AND NO REPLACEMENT,
33,Jack "Big Rig" Johnson,TimeSleuth Deliveries,39848508,$306.36,UNLOADED,
33,Wendy "Wheels" Wilson,SecretAgent Shipping,11483825,$456.85,UNLOADED,
34,Jack "Big Rig" Johnson,TimeSleuth Deliveries,81311867,$87.60,UNLOADED,
34,Wendy "Wheels" Wilson,SecretAgent Shipping,55949361,$227.21,UNLOADED,
35,Jack "Big Rig" Johnson,TimeSleuth Deliveries,92681933,$428.89,UNLOADED,
35,Wendy "Wheels" Wilson,SecretAgent Shipping,50175842,$475.40,UNLOADED,
36,Jack "Big Rig" Johnson,TimeSleuth Deliveries,74506518,$364.33,UNLOADED,
36,Wendy "Wheels" Wilson,SecretAgent Shipping,89467374,$499.29,UNLOADED,
37,Jack "Big Rig" Johnson,TimeSleuth Deliveries,01912516,$181.32,UNLOADED,
37,Wendy "Wheels" Wilson,SecretAgent Shipping,82534606,$300.87,UNLOADED,
38,Jack "Big Rig" Johnson,TimeSleuth Deliveries,43207092,$248.49,UNLOADED AND NO REPLACEMENT,
38,Wendy "Wheels" Wilson,SecretAgent Shipping,47975662,$199.89,UNLOADED AND NO REPLACEMENT,
39,Chuck "Cargo Cowboy" Collins,BuzzyBee Deliveries,84723223,$106.96,UNLOADED,
39,Bob "Bulldozer" Baxter,FairyWings Express,05719607,$453.69,UNLOADED,
40,Chuck "Cargo Cowboy" Collins,BuzzyBee Deliveries,64095255,$225.59,UNLOADED,
40,Bob "Bulldozer" Baxter,FairyWings Express,94690740,$479.97,UNLOADED,
41,Chuck "Cargo Cowboy" Collins,BuzzyBee Deliveries,03378893,$234.71,UNLOADED,
41,Bob "Bulldozer" Baxter,FairyWings Express,71097725,$389.25,UNLOADED,
42,Chuck "Cargo Cowboy" Collins,BuzzyBee Deliveries,28972434,$332.75,UNLOADED,
42,Bob "Bulldozer" Baxter,FairyWings Express,24565839,$468.24,UNLOADED,
43,Chuck "Cargo Cowboy" Collins,BuzzyBee Deliveries,61393186,$373.83,UNLOADED,
43,Bob "Bulldozer" Baxter,FairyWings Express,44767248,$454.99,UNLOADED,
44,Chuck "Cargo Cowboy" Collins,BuzzyBee Deliveries,04651344,$370.45,UNLOADED,
44,Bob "Bulldozer" Baxter,FairyWings Express,12145879,$263.09,UNLOADED,
45,Chuck "Cargo Cowboy" Collins,BuzzyBee Deliveries,13412278,$477.87,UNLOADED,
45,Bob "Bulldozer" Baxter,FairyWings Express,47962313,$84.58,UNLOADED,
46,Chuck "Cargo Cowboy" Collins,BuzzyBee Deliveries,05978860,$438.90,UNLOADED,
46,Bob "Bulldozer" Baxter,FairyWings Express,64397414,$54.82,UNLOADED AND NO REPLACEMENT,
47,Chuck "Cargo Cowboy" Collins,BuzzyBee Deliveries,88254497,$164.36,UNLOADED,
47,Gary "Gravel Grinder" Gordon,PurrfectParcel,51204711,$199.38,UNLOADED,
"$6,600.00","$23,102.22","$16,502.22",
0,Donna "Diesel Dynamo" Diaz,ZippityZoo Shipments,88043922,$198.04,UNLOADED,
1,Donna "Diesel Dynamo" Diaz,ZippityZoo Shipments,00146610,$228.29,UNLOADED,
1,Judy "Junction Jockey" Johnson,PixieParcel,89645788,$313.60,UNLOADED AND NO REPLACEMENT,
2,Donna "Diesel Dynamo" Diaz,ZippityZoo Shipments,40371418,$132.20,UNLOADED AND NO REPLACEMENT,
5,Wayne "Wheeler Warrior" Warren,PirateParcel Plunder,01690916,$256.28,UNLOADED,
6,Wayne "Wheeler Warrior" Warren,PirateParcel Plunder,36529720,$359.35,UNLOADED,
7,Wayne "Wheeler Warrior" Warren,PirateParcel Plunder,96956004,$395.02,UNLOADED,
8,Wayne "Wheeler Warrior" Warren,PirateParcel Plunder,58323286,$410.63,UNLOADED,
8,Lisa "Long Haul" Lawrence,StellarDelivery,18372924,$145.64,UNLOADED,
9,Wayne "Wheeler Warrior" Warren,PirateParcel Plunder,74388655,$298.43,UNLOADED,
9,Lisa "Long Haul" Lawrence,StellarDelivery,98293879,$231.92,UNLOADED,
10,Wayne "Wheeler Warrior" Warren,PirateParcel Plunder,50099033,$416.38,UNLOADED,
10,Lisa "Long Haul" Lawrence,StellarDelivery,98022128,$214.84,UNLOADED,
11,Wayne "Wheeler Warrior" Warren,PirateParcel Plunder,73563588,$298.90,UNLOADED AND NO REPLACEMENT,
11,Lisa "Long Haul" Lawrence,StellarDelivery,97675339,$417.49,UNLOADED,
12,Lisa "Long Haul" Lawrence,JollyRoger Delivery,05218724,$349.96,UNLOADED,
12,Lisa "Long Haul" Lawrence,StellarDelivery,96874544,$203.06,UNLOADED AND NO REPLACEMENT,
13,Lisa "Long Haul" Lawrence,JollyRoger Delivery,23281869,$373.46,UNLOADED,
13,Holly "Haulin' Queen" Hayes,DHLuxe Deliveries,71326894,$232.02,UNLOADED,
14,Lisa "Long Haul" Lawrence,JollyRoger Delivery,61049710,$191.98,UNLOADED,
14,Holly "Haulin' Queen" Hayes,DHLuxe Deliveries,98965290,$82.05,UNLOADED,
15,Lisa "Long Haul" Lawrence,JollyRoger Delivery,53556535,$285.21,UNLOADED,
15,Holly "Haulin' Queen" Hayes,DHLuxe Deliveries,08855081,$212.75,UNLOADED,
16,Lisa "Long Haul" Lawrence,JollyRoger Delivery,97378548,$186.05,UNLOADED,
16,Holly "Haulin' Queen" Hayes,DHLuxe Deliveries,71545373,$235.60,UNLOADED,
17,Lisa "Long Haul" Lawrence,JollyRoger Delivery,73100793,$230.39,UNLOADED,
17,Holly "Haulin' Queen" Hayes,DHLuxe Deliveries,85277676,$337.32,UNLOADED,
18,Lisa "Long Haul" Lawrence,JollyRoger Delivery,06754188,$471.11,UNLOADED,
18,Holly "Haulin' Queen" Hayes,DHLuxe Deliveries,88377384,$175.82,UNLOADED,
19,Lisa "Long Haul" Lawrence,JollyRoger Delivery,07645585,$169.85,UNLOADED,
19,Holly "Haulin' Queen" Hayes,DHLuxe Deliveries,23970101,$118.91,UNLOADED,
20,Lisa "Long Haul" Lawrence,JollyRoger Delivery,39798991,$224.70,UNLOADED AND NO REPLACEMENT,
20,Holly "Haulin' Queen" Hayes,DHLuxe Deliveries,21820625,$231.99,UNLOADED,
21,Sam "Speed Demon" Stewart,FairyTale Freight,32019763,$157.04,UNLOADED,
21,Holly "Haulin' Queen" Hayes,DHLuxe Deliveries,08957130,$119.98,UNLOADED,
22,Sam "Speed Demon" Stewart,FairyTale Freight,90670239,$214.87,UNLOADED,
22,Holly "Haulin' Queen" Hayes,DHLuxe Deliveries,33528583,$155.78,UNLOADED AND NO REPLACEMENT,
23,Sam "Speed Demon" Stewart,FairyTale Freight,79944706,$284.32,UNLOADED,
23,Greg "Gritty Grind" Greene,Genie in a Parcel,27336785,$178.01,UNLOADED,
24,Sam "Speed Demon" Stewart,FairyTale Freight,13871761,$472.33,UNLOADED,
24,Greg "Gritty Grind" Greene,Genie in a Parcel,38017608,$274.57,UNLOADED,
25,Sam "Speed Demon" Stewart,FairyTale Freight,15883778,$282.71,UNLOADED,
25,Greg "Gritty Grind" Greene,Genie in a Parcel,22994862,$289.27,UNLOADED,
26,Sam "Speed Demon" Stewart,FairyTale Freight,00666272,$472.73,UNLOADED,
26,Greg "Gritty Grind" Greene,Genie in a Parcel,11604631,$162.60,UNLOADED,
27,Sam "Speed Demon" Stewart,FairyTale Freight,11617831,$321.04,UNLOADED,
27,Greg "Gritty Grind" Greene,Genie in a Parcel,69010249,$349.35,UNLOADED,
28,Sam "Speed Demon" Stewart,FairyTale Freight,42111825,$417.35,UNLOADED AND NO REPLACEMENT,
28,Greg "Gritty Grind" Greene,Genie in a Parcel,75207016,$333.45,UNLOADED,
29,Bob "Bulldozer" Baxter,ApolloAstronautics,13154797,$438.80,UNLOADED AND NO REPLACEMENT,
29,Greg "Gritty Grind" Greene,Genie in a Parcel,03264263,$295.79,UNLOADED,
30,Sarah "Steel Horse" Smith,Loch Ness Logistics,35061544,$297.06,UNLOADED,
30,Greg "Gritty Grind" Greene,Genie in a Parcel,54914500,$481.02,UNLOADED,
31,Sarah "Steel Horse" Smith,Loch Ness Logistics,95863718,$271.85,UNLOADED,
31,Greg "Gritty Grind" Greene,Genie in a Parcel,15115713,$367.31,UNLOADED AND NO REPLACEMENT,
32,Sarah "Steel Horse" Smith,Loch Ness Logistics,40919505,$311.44,UNLOADED,
33,Sarah "Steel Horse" Smith,Loch Ness Logistics,53410102,$241.40,UNLOADED,
34,Sarah "Steel Horse" Smith,Loch Ness Logistics,15726136,$423.49,UNLOADED,
34,Bob "Bulldozer" Baxter,DHLuxe Deliveries,79093978,$63.58,UNLOADED,
35,Sarah "Steel Horse" Smith,Loch Ness Logistics,73348971,$482.32,UNLOADED,
35,Bob "Bulldozer" Baxter,DHLuxe Deliveries,78768052,$305.94,UNLOADED,
36,Sarah "Steel Horse" Smith,Loch Ness Logistics,51608656,$281.09,UNLOADED,
36,Bob "Bulldozer" Baxter,DHLuxe Deliveries,16617873,$212.13,UNLOADED AND NO REPLACEMENT,
37,Sarah "Steel Horse" Smith,Loch Ness Logistics,75835646,$197.74,UNLOADED AND NO REPLACEMENT,
37,Melissa "Miles Ahead" Miller,KnightShift Deliveries,22477936,$450.24,UNLOADED,
38,Gary "Gravel Grinder" Gordon,DinoDash Couriers,98425526,$372.40,UNLOADED,
38,Melissa "Miles Ahead" Miller,KnightShift Deliveries,99511202,$76.54,UNLOADED,
39,Gary "Gravel Grinder" Gordon,DinoDash Couriers,51628159,$291.01,UNLOADED,
39,Melissa "Miles Ahead" Miller,KnightShift Deliveries,44355458,$351.01,UNLOADED,
40,Gary "Gravel Grinder" Gordon,DinoDash Couriers,37654219,$384.58,UNLOADED,
40,Melissa "Miles Ahead" Miller,KnightShift Deliveries,89188496,$103.97,UNLOADED,
41,Gary "Gravel Grinder" Gordon,DinoDash Couriers,81816280,$471.79,UNLOADED,
41,Melissa "Miles Ahead" Miller,KnightShift Deliveries,57345214,$263.47,UNLOADED,
42,Gary "Gravel Grinder" Gordon,DinoDash Couriers,00644965,$224.93,UNLOADED AND NO REPLACEMENT,
42,Melissa "Miles Ahead" Miller,KnightShift Deliveries,55581293,$342.99,UNLOADED,
43,Sandra "Semi Siren" Spencer,Boxzilla Shipping,67990255,$124.47,UNLOADED AND NO REPLACEMENT,
43,Melissa "Miles Ahead" Miller,KnightShift Deliveries,88503423,$387.13,UNLOADED,
44,Donna "Diesel Dynamo" Diaz,BuzzyBee Deliveries,42567751,$403.84,UNLOADED,
44,Melissa "Miles Ahead" Miller,KnightShift Deliveries,07688049,$70.08,UNLOADED,
45,Donna "Diesel Dynamo" Diaz,BuzzyBee Deliveries,26865339,$241.11,UNLOADED,
45,Melissa "Miles Ahead" Miller,KnightShift Deliveries,49651465,$339.49,UNLOADED AND NO REPLACEMENT,
46,Donna "Diesel Dynamo" Diaz,BuzzyBee Deliveries,17493752,$424.15,UNLOADED,
46,Sam "Speed Demon" Stewart,FairyWings Express,76015806,$320.00,UNLOADED,
47,Donna "Diesel Dynamo" Diaz,BuzzyBee Deliveries,50296172,$328.07,UNLOADED,
47,Sam "Speed Demon" Stewart,FairyWings Express,34649839,$161.91,UNLOADED,
"$7,100.00","$23,918.78","$16,818.78",
4,Donna "Diesel Dynamo" Diaz,FairyTale Freight,23529549,$466.94,UNLOADED,
5,Donna "Diesel Dynamo" Diaz,FairyTale Freight,36565411,$288.94,UNLOADED,
6,Donna "Diesel Dynamo" Diaz,FairyTale Freight,10718481,$412.59,UNLOADED,
7,Donna "Diesel Dynamo" Diaz,FairyTale Freight,97077054,$397.49,UNLOADED,
7,Lisa "Long Haul" Lawrence,Rainbow Courier,36335738,$282.23,UNLOADED,
8,Donna "Diesel Dynamo" Diaz,FairyTale Freight,96924075,$242.62,UNLOADED,
8,Lisa "Long Haul" Lawrence,Rainbow Courier,99257117,$262.69,UNLOADED,
9,Donna "Diesel Dynamo" Diaz,FairyTale Freight,83215624,$330.47,UNLOADED,
9,Lisa "Long Haul" Lawrence,Rainbow Courier,32364835,$139.87,UNLOADED,
10,Donna "Diesel Dynamo" Diaz,FairyTale Freight,66393292,$440.92,UNLOADED,
10,Lisa "Long Haul" Lawrence,Rainbow Courier,88607240,$91.00,UNLOADED,
11,Donna "Diesel Dynamo" Diaz,FairyTale Freight,21520890,$77.12,UNLOADED AND NO REPLACEMENT,
11,Lisa "Long Haul" Lawrence,Rainbow Courier,04877998,$482.98,UNLOADED,
12,Doug "Dangerous Curve" Duncan,GnomeGlide Couriers,68947982,$74.79,UNLOADED,
12,Lisa "Long Haul" Lawrence,Rainbow Courier,02852886,$340.90,UNLOADED,
13,Doug "Dangerous Curve" Duncan,GnomeGlide Couriers,78195166,$248.21,UNLOADED AND NO REPLACEMENT,
13,Lisa "Long Haul" Lawrence,Rainbow Courier,21019995,$259.79,UNLOADED,
14,Michelle "Mover Maven" Morgan,ApolloAstronautics,70853085,$96.29,UNLOADED,
14,Lisa "Long Haul" Lawrence,Rainbow Courier,53761270,$425.44,UNLOADED,
15,Michelle "Mover Maven" Morgan,ApolloAstronautics,58761439,$302.06,UNLOADED,
15,Lisa "Long Haul" Lawrence,Rainbow Courier,79701061,$138.93,UNLOADED AND NO REPLACEMENT,
16,Michelle "Mover Maven" Morgan,ApolloAstronautics,69527605,$150.66,UNLOADED,
16,Melissa "Miles Ahead" Miller,ApolloAstronautics,42331333,$299.27,UNLOADED,
17,Michelle "Mover Maven" Morgan,ApolloAstronautics,99692418,$468.36,UNLOADED,
17,Melissa "Miles Ahead" Miller,ApolloAstronautics,81615277,$51.56,UNLOADED,
18,Michelle "Mover Maven" Morgan,ApolloAstronautics,60286921,$390.90,UNLOADED,
18,Melissa "Miles Ahead" Miller,ApolloAstronautics,60389618,$65.59,UNLOADED,
19,Michelle "Mover Maven" Morgan,ApolloAstronautics,11099505,$465.40,UNLOADED AND NO REPLACEMENT,
19,Melissa "Miles Ahead" Miller,ApolloAstronautics,87260427,$363.08,UNLOADED AND NO REPLACEMENT,
20,Dave "Freight Train" Foster,GhostlyGoods Couriers,68074741,$54.13,UNLOADED,
20,Dave "Freight Train" Foster,Loch Ness Logistics,95324404,$359.69,UNLOADED,
21,Dave "Freight Train" Foster,GhostlyGoods Couriers,35262414,$401.77,UNLOADED,
21,Dave "Freight Train" Foster,Loch Ness Logistics,03212515,$404.98,UNLOADED,
22,Dave "Freight Train" Foster,GhostlyGoods Couriers,95407657,$176.83,UNLOADED,
22,Dave "Freight Train" Foster,Loch Ness Logistics,45166126,$473.44,UNLOADED,
23,Dave "Freight Train" Foster,GhostlyGoods Couriers,73798407,$484.34,UNLOADED,
23,Dave "Freight Train" Foster,Loch Ness Logistics,28149300,$275.21,UNLOADED,
24,Dave "Freight Train" Foster,GhostlyGoods Couriers,35567599,$427.61,UNLOADED AND NO REPLACEMENT,
24,Dave "Freight Train" Foster,Loch Ness Logistics,38309864,$332.40,UNLOADED,
25,Holly "Haulin' Queen" Hayes,ThunderTruck Express,52582416,$482.47,UNLOADED,
25,Dave "Freight Train" Foster,Loch Ness Logistics,81428108,$252.96,UNLOADED AND NO REPLACEMENT,
26,Holly "Haulin' Queen" Hayes,ThunderTruck Express,42061185,$218.26,UNLOADED,
26,Tony "Tornado" Thompson,JollyRoger Delivery,94451847,$143.83,UNLOADED,
27,Holly "Haulin' Queen" Hayes,ThunderTruck Express,30345295,$142.55,UNLOADED,
27,Tony "Tornado" Thompson,JollyRoger Delivery,47220635,$353.17,UNLOADED,
28,Holly "Haulin' Queen" Hayes,ThunderTruck Express,56350312,$104.39,UNLOADED,
28,Tony "Tornado" Thompson,JollyRoger Delivery,88205820,$335.51,UNLOADED,
29,Holly "Haulin' Queen" Hayes,ThunderTruck Express,34835638,$485.76,UNLOADED,
29,Tony "Tornado" Thompson,JollyRoger Delivery,73063205,$191.12,UNLOADED,
30,Holly "Haulin' Queen" Hayes,ThunderTruck Express,43807204,$140.44,UNLOADED,
30,Tony "Tornado" Thompson,JollyRoger Delivery,97830200,$427.43,UNLOADED,
31,Holly "Haulin' Queen" Hayes,ThunderTruck Express,92603196,$441.06,UNLOADED AND NO REPLACEMENT,
31,Tony "Tornado" Thompson,JollyRoger Delivery,03279855,$391.08,UNLOADED,
32,Ray "Roadway Ranger" Rogers,ApolloAstronautics,23748176,$259.07,UNLOADED AND NO REPLACEMENT,
32,Tony "Tornado" Thompson,JollyRoger Delivery,80932116,$469.47,UNLOADED,
33,Larry "Lugnut" Lawson,SecretAgent Shipping,45839350,$434.58,UNLOADED,
33,Tony "Tornado" Thompson,JollyRoger Delivery,07346283,$396.35,UNLOADED,
34,Larry "Lugnut" Lawson,SecretAgent Shipping,63284397,$128.52,UNLOADED,
34,Tony "Tornado" Thompson,JollyRoger Delivery,98027404,$453.22,UNLOADED,
35,Larry "Lugnut" Lawson,SecretAgent Shipping,95446656,$437.70,UNLOADED,
35,Tony "Tornado" Thompson,JollyRoger Delivery,46202249,$410.51,UNLOADED AND NO REPLACEMENT,
36,Larry "Lugnut" Lawson,SecretAgent Shipping,65979018,$380.04,UNLOADED AND NO REPLACEMENT,
36,Tony "Tornado" Thompson,EcoFlower Express,80628054,$350.30,UNLOADED,
37,Tom "Tanker King" Turner,SwiftShip Express,78485769,$379.37,UNLOADED,
37,Tony "Tornado" Thompson,EcoFlower Express,94084484,$419.62,UNLOADED,
38,Tom "Tanker King" Turner,SwiftShip Express,21935999,$499.00,UNLOADED,
38,Tony "Tornado" Thompson,EcoFlower Express,95690439,$98.20,UNLOADED,
39,Tom "Tanker King" Turner,SwiftShip Express,01439377,$64.04,UNLOADED,
39,Tony "Tornado" Thompson,EcoFlower Express,49446078,$321.53,UNLOADED,
40,Tom "Tanker King" Turner,SwiftShip Express,26293453,$188.23,UNLOADED AND NO REPLACEMENT,
40,Tony "Tornado" Thompson,EcoFlower Express,38046016,$190.27,UNLOADED AND NO REPLACEMENT,
41,Doug "Dangerous Curve" Duncan,TimeWarp Deliveries,62453721,$206.05,UNLOADED,
41,Joe "Overdrive" O'Brien,StellarDelivery,95524327,$337.48,UNLOADED AND NO REPLACEMENT,
42,Doug "Dangerous Curve" Duncan,TimeWarp Deliveries,17394378,$144.05,UNLOADED,
42,Tom "Tanker King" Turner,GnomeGlide Couriers,20550321,$139.70,UNLOADED,
43,Doug "Dangerous Curve" Duncan,TimeWarp Deliveries,42691527,$391.67,UNLOADED,
43,Tom "Tanker King" Turner,GnomeGlide Couriers,28385693,$171.40,UNLOADED,
44,Doug "Dangerous Curve" Duncan,TimeWarp Deliveries,81913302,$68.93,UNLOADED,
44,Tom "Tanker King" Turner,GnomeGlide Couriers,35248008,$77.04,UNLOADED,
45,Doug "Dangerous Curve" Duncan,TimeWarp Deliveries,65592851,$80.87,UNLOADED,
45,Tom "Tanker King" Turner,GnomeGlide Couriers,84825563,$375.63,UNLOADED,
46,Doug "Dangerous Curve" Duncan,TimeWarp Deliveries,46186436,$159.21,UNLOADED,
46,Tom "Tanker King" Turner,GnomeGlide Couriers,17909760,$320.58,UNLOADED,
47,Doug "Dangerous Curve" Duncan,TimeWarp Deliveries,18222702,$438.98,UNLOADED,
47,Tom "Tanker King" Turner,GnomeGlide Couriers,24865446,$53.48,UNLOADED AND NO REPLACEMENT,
"$7,000.00","$24,402.61","$17,402.61",
0,Mark "Mud Mover" Morris,EcoFlower Express,35792052,$249.86,UNLOADED,
1,Mark "Mud Mover" Morris,EcoFlower Express,63635495,$222.25,UNLOADED AND NO REPLACEMENT,
1,Michelle "Mover Maven" Morgan,GnomeGlide Couriers,52434207,$489.40,UNLOADED,
2,Michelle "Mover Maven" Morgan,GnomeGlide Couriers,68830143,$324.41,UNLOADED,
3,Michelle "Mover Maven" Morgan,GnomeGlide Couriers,09345278,$238.98,UNLOADED,
4,Michelle "Mover Maven" Morgan,GnomeGlide Couriers,94988028,$465.61,UNLOADED,
5,Michelle "Mover Maven" Morgan,GnomeGlide Couriers,98271028,$405.75,UNLOADED,
6,Carla "Gearshift" Greene,Boxzilla Shipping,27337672,$211.34,UNLOADED,
6,Michelle "Mover Maven" Morgan,GnomeGlide Couriers,69834321,$366.09,UNLOADED,
7,Carla "Gearshift" Greene,Boxzilla Shipping,46693905,$127.72,UNLOADED,
7,Michelle "Mover Maven" Morgan,GnomeGlide Couriers,02098655,$277.06,UNLOADED AND NO REPLACEMENT,
8,Carla "Gearshift" Greene,Boxzilla Shipping,14480330,$411.61,UNLOADED,
8,Denise "Diesel Duchess" Davis,GhostlyGoods Couriers,03719825,$106.35,UNLOADED,
9,Carla "Gearshift" Greene,Boxzilla Shipping,86510243,$149.83,UNLOADED,
9,Denise "Diesel Duchess" Davis,GhostlyGoods Couriers,21422064,$147.24,UNLOADED,
10,Carla "Gearshift" Greene,Boxzilla Shipping,52309388,$399.85,UNLOADED,
10,Denise "Diesel Duchess" Davis,GhostlyGoods Couriers,00909685,$198.23,UNLOADED,
11,Carla "Gearshift" Greene,Boxzilla Shipping,71334948,$462.59,UNLOADED,
11,Denise "Diesel Duchess" Davis,GhostlyGoods Couriers,37188104,$118.76,UNLOADED,
12,Carla "Gearshift" Greene,Boxzilla Shipping,91634096,$343.29,UNLOADED,
12,Denise "Diesel Duchess" Davis,GhostlyGoods Couriers,10339409,$229.65,UNLOADED,
13,Carla "Gearshift" Greene,Boxzilla Shipping,50203855,$331.36,UNLOADED AND NO REPLACEMENT,
13,Denise "Diesel Duchess" Davis,GhostlyGoods Couriers,76783964,$235.70,UNLOADED,
14,Melissa "Miles Ahead" Miller,Robin Hood Couriers,31778976,$107.89,UNLOADED AND NO REPLACEMENT,
14,Denise "Diesel Duchess" Davis,GhostlyGoods Couriers,73735888,$94.91,UNLOADED,
15,Judy "Junction Jockey" Johnson,JollyRoger Delivery,91061995,$355.68,UNLOADED,
15,Denise "Diesel Duchess" Davis,GhostlyGoods Couriers,19424186,$417.70,UNLOADED,
16,Judy "Junction Jockey" Johnson,JollyRoger Delivery,65452419,$129.75,UNLOADED AND NO REPLACEMENT,
16,Denise "Diesel Duchess" Davis,GhostlyGoods Couriers,21457233,$405.00,UNLOADED AND NO REPLACEMENT,
17,Lisa "Long Haul" Lawrence,Bigfoot Shipping,03797729,$377.24,UNLOADED,
17,Doug "Dangerous Curve" Duncan,GnomeGlide Couriers,66124578,$136.09,UNLOADED AND NO REPLACEMENT,
18,Lisa "Long Haul" Lawrence,Bigfoot Shipping,89426551,$437.10,UNLOADED,
19,Lisa "Long Haul" Lawrence,Bigfoot Shipping,82888824,$201.41,UNLOADED,
19,Joe "Overdrive" O'Brien,X-Files Deliveries,15185244,$354.99,UNLOADED AND NO REPLACEMENT,
20,Lisa "Long Haul" Lawrence,Bigfoot Shipping,38224956,$158.65,UNLOADED,
20,Cindy "Concrete Cowboy" Carter,NinjaNest Express,89969721,$234.53,UNLOADED,
21,Lisa "Long Haul" Lawrence,Bigfoot Shipping,77807023,$184.62,UNLOADED AND NO REPLACEMENT,
21,Cindy "Concrete Cowboy" Carter,NinjaNest Express,94600107,$62.70,UNLOADED,
22,Gary "Gravel Grinder" Gordon,Loch Ness Logistics,45594133,$167.60,UNLOADED,
22,Cindy "Concrete Cowboy" Carter,NinjaNest Express,89165221,$381.68,UNLOADED,
23,Gary "Gravel Grinder" Gordon,Loch Ness Logistics,50022120,$133.27,UNLOADED,
