Time Increment, Driver's name, Company Name, CrateID, Crate Value, Status
35,Mike "Miles" Mitchell,SpacePenguin Express,39104401,$191.89,UNLOADED AND NO REPLACEMENT,
35,Dave "Freight Train" Foster,Robin Hood Couriers,69972019,$357.72,UNLOADED,
36,Dave "Freight Train" Foster,Robin Hood Couriers,59656133,$442.79,UNLOADED,
37,Dave "Freight Train" Foster,Robin Hood Couriers,83811744,$143.82,UNLOADED,
38,Cindy "Concrete Cowboy" Carter,SpacePenguin Express,48885788,$492.19,UNLOADED,
38,Dave "Freight Train" Foster,Robin Hood Couriers,18395024,$400.55,UNLOADED,
39,Cindy "Concrete Cowboy" Carter,SpacePenguin Express,95123043,$481.88,UNLOADED AND NO REPLACEMENT,
39,Dave "Freight Train" Foster,Robin Hood Couriers,67199609,$378.47,UNLOADED AND NO REPLACEMENT,
43,Lisa "Long Haul" Lawrence,TimeWarp Deliveries,16940301,$276.58,UNLOADED,
44,Lisa "Long Haul" Lawrence,TimeWarp Deliveries,02976697,$482.14,UNLOADED AND NO REPLACEMENT,
44,Tom "Tanker King" Turner,UPSpeedy Parcel,56081509,$272.02,UNLOADED,
45,Tom "Tanker King" Turner,UPSpeedy Parcel,74867299,$338.09,UNLOADED,
46,Tom "Tanker King" Turner,UPSpeedy Parcel,46982895,$51.17,UNLOADED,
47,Tom "Tanker King" Turner,UPSpeedy Parcel,55585366,$89.86,UNLOADED,
"$7,900.00","$29,305.78","$21,405.78",
4,Donna "Diesel Dynamo" Diaz,Superhero Supply Service,79439131,$168.15,UNLOADED,
5,Donna "Diesel Dynamo" Diaz,Superhero Supply Service,26376352,$482.09,UNLOADED,
5,Linda "Lane Lover" Lewis,FairyTale Freight,17807510,$198.97,UNLOADED,
6,Donna "Diesel Dynamo" Diaz,Superhero Supply Service,40536859,$462.10,UNLOADED,
6,Linda "Lane Lover" Lewis,FairyTale Freight,58337454,$199.09,UNLOADED,
6,Linda "Lane Lover" Lewis,FairyTale Freight,66486355,$86.15,UNLOADED,
7,Donna "Diesel Dynamo" Diaz,Superhero Supply Service,56410842,$328.32,UNLOADED,
7,Linda "Lane Lover" Lewis,FairyTale Freight,51291041,$486.55,UNLOADED,
7,Linda "Lane Lover" Lewis,FairyTale Freight,54710648,$455.47,UNLOADED,
7,Joe "Overdrive" O'Brien,KnightShift Deliveries,05164651,$259.18,UNLOADED,
8,Donna "Diesel Dynamo" Diaz,Superhero Supply Service,07181132,$465.71,UNLOADED,
8,Linda "Lane Lover" Lewis,FairyTale Freight,51005813,$252.75,UNLOADED,
8,Linda "Lane Lover" Lewis,FairyTale Freight,49483433,$461.92,UNLOADED,
8,Joe "Overdrive" O'Brien,KnightShift Deliveries,63088920,$300.00,UNLOADED,
9,Donna "Diesel Dynamo" Diaz,Superhero Supply Service,67373189,$135.52,UNLOADED,
9,Linda "Lane Lover" Lewis,FairyTale Freight,47254938,$330.69,UNLOADED,
9,Linda "Lane Lover" Lewis,FairyTale Freight,50534511,$195.55,UNLOADED,
9,Joe "Overdrive" O'Brien,KnightShift Deliveries,81649134,$312.62,UNLOADED,
10,Donna "Diesel Dynamo" Diaz,Superhero Supply Service,44676073,$271.44,UNLOADED AND NO REPLACEMENT,
10,Linda "Lane Lover" Lewis,FairyTale Freight,34626202,$62.86,UNLOADED,
10,Linda "Lane Lover" Lewis,FairyTale Freight,18378634,$219.72,UNLOADED,
10,Joe "Overdrive" O'Brien,KnightShift Deliveries,61522093,$283.94,UNLOADED AND NO REPLACEMENT,
11,Ray "Roadway Ranger" Rogers,SwiftShip Express,17312492,$225.63,UNLOADED,
11,Linda "Lane Lover" Lewis,FairyTale Freight,63776182,$358.72,UNLOADED,
11,Linda "Lane Lover" Lewis,FairyTale Freight,95477269,$481.05,UNLOADED,
11,Roger "Rubber Roadster" Reynolds,PixieParcel,92953074,$275.34,UNLOADED AND NO REPLACEMENT,
12,Ray "Roadway Ranger" Rogers,SwiftShip Express,91420230,$287.94,UNLOADED,
12,Linda "Lane Lover" Lewis,FairyTale Freight,10924939,$415.83,UNLOADED,
12,Linda "Lane Lover" Lewis,FairyTale Freight,99014642,$228.78,UNLOADED,
13,Ray "Roadway Ranger" Rogers,SwiftShip Express,86897153,$201.02,UNLOADED,
13,Linda "Lane Lover" Lewis,FairyTale Freight,91495915,$389.17,UNLOADED AND NO REPLACEMENT,
13,Linda "Lane Lover" Lewis,FairyTale Freight,29942580,$292.82,UNLOADED,
13,Lisa "Long Haul" Lawrence,ApolloAstronautics,28957671,$232.24,UNLOADED,
14,Ray "Roadway Ranger" Rogers,SwiftShip Express,56527562,$459.69,UNLOADED,
14,Frank "Highway Hero" Harris,Amazonia Deliveries,18736686,$443.53,UNLOADED,
14,Linda "Lane Lover" Lewis,FairyTale Freight,95304030,$222.70,UNLOADED,
14,Lisa "Long Haul" Lawrence,ApolloAstronautics,92757964,$308.15,UNLOADED,
15,Ray "Roadway Ranger" Rogers,SwiftShip Express,83485727,$467.02,UNLOADED,
15,Frank "Highway Hero" Harris,Amazonia Deliveries,60495156,$422.62,UNLOADED,
15,Linda "Lane Lover" Lewis,FairyTale Freight,76847846,$474.89,UNLOADED AND NO REPLACEMENT,
15,Lisa "Long Haul" Lawrence,ApolloAstronautics,82681020,$186.09,UNLOADED,
16,Ray "Roadway Ranger" Rogers,SwiftShip Express,96626351,$228.07,UNLOADED AND NO REPLACEMENT,
16,Frank "Highway Hero" Harris,Amazonia Deliveries,17958657,$207.87,UNLOADED AND NO REPLACEMENT,
16,Greg "Gritty Grind" Greene,ApolloAstronautics,00175341,$463.15,UNLOADED,
16,Lisa "Long Haul" Lawrence,ApolloAstronautics,61718871,$223.14,UNLOADED,
17,Melissa "Miles Ahead" Miller,SecretAgent Shipping,41679355,$79.34,UNLOADED,
17,Greg "Gritty Grind" Greene,ApolloAstronautics,48176612,$482.36,UNLOADED AND NO REPLACEMENT,
17,Lisa "Long Haul" Lawrence,ApolloAstronautics,15364796,$230.64,UNLOADED AND NO REPLACEMENT,
18,Melissa "Miles Ahead" Miller,SecretAgent Shipping,52029583,$287.50,UNLOADED,
18,Lisa "Long Haul" Lawrence,PixieParcel,00794935,$189.79,UNLOADED,
19,Melissa "Miles Ahead" Miller,SecretAgent Shipping,76066090,$207.01,UNLOADED,
19,Lisa "Long Haul" Lawrence,PixieParcel,01142557,$486.06,UNLOADED,
19,Tara "Turnpike Titan" Turner,FairyTale Freight,98098770,$238.18,UNLOADED,
20,Melissa "Miles Ahead" Miller,SecretAgent Shipping,36588245,$314.25,UNLOADED,
20,Lisa "Long Haul" Lawrence,PixieParcel,90702912,$209.87,UNLOADED,
20,Tara "Turnpike Titan" Turner,FairyTale Freight,59804837,$309.82,UNLOADED,
20,Tim "Tire Tamer" Thompson,TimeMachine Transport,64705041,$162.69,UNLOADED,
21,Melissa "Miles Ahead" Miller,SecretAgent Shipping,87372267,$484.61,UNLOADED AND NO REPLACEMENT,
21,Lisa "Long Haul" Lawrence,PixieParcel,75956578,$312.44,UNLOADED,
21,Tara "Turnpike Titan" Turner,FairyTale Freight,94723173,$336.63,UNLOADED AND NO REPLACEMENT,
21,Tim "Tire Tamer" Thompson,TimeMachine Transport,78801734,$232.27,UNLOADED,
22,Mark "Mud Mover" Morris,MagicCarpet Couriers,04534407,$345.86,UNLOADED AND NO REPLACEMENT,
22,Lisa "Long Haul" Lawrence,PixieParcel,39494440,$349.67,UNLOADED,
22,Tim "Tire Tamer" Thompson,TimeMachine Transport,97136458,$173.14,UNLOADED,
23,Laura "Light Load" Lambert,DHLuxe Deliveries,19364687,$132.22,UNLOADED,
23,Lisa "Long Haul" Lawrence,PixieParcel,14101068,$285.57,UNLOADED,
23,Tim "Tire Tamer" Thompson,TimeMachine Transport,41489628,$365.60,UNLOADED AND NO REPLACEMENT,
24,Laura "Light Load" Lambert,DHLuxe Deliveries,33556743,$351.97,UNLOADED,
24,Lisa "Long Haul" Lawrence,PixieParcel,78387306,$299.17,UNLOADED,
24,Sandra "Semi Siren" Spencer,DHLuxe Deliveries,10722192,$446.52,UNLOADED,
25,Laura "Light Load" Lambert,DHLuxe Deliveries,24410564,$372.36,UNLOADED,
25,Lisa "Long Haul" Lawrence,PixieParcel,61399418,$95.16,UNLOADED,
25,Sandra "Semi Siren" Spencer,DHLuxe Deliveries,37657610,$379.10,UNLOADED,
25,Wendy "Wheels" Wilson,DinoDispatch,89090610,$290.06,UNLOADED,
26,Laura "Light Load" Lambert,DHLuxe Deliveries,69312422,$404.60,UNLOADED,
26,Lisa "Long Haul" Lawrence,PixieParcel,59231018,$156.87,UNLOADED AND NO REPLACEMENT,
26,Sandra "Semi Siren" Spencer,DHLuxe Deliveries,54383941,$80.47,UNLOADED,
26,Wendy "Wheels" Wilson,DinoDispatch,08397176,$231.72,UNLOADED AND NO REPLACEMENT,
27,Laura "Light Load" Lambert,DHLuxe Deliveries,22964698,$382.43,UNLOADED,
27,Chuck "Cargo Cowboy" Collins,KnightShift Deliveries,45588830,$368.75,UNLOADED,
27,Sandra "Semi Siren" Spencer,DHLuxe Deliveries,61325661,$466.42,UNLOADED,
27,Sam "Speed Demon" Stewart,VikingVoyage,97920273,$473.66,UNLOADED,
28,Laura "Light Load" Lambert,DHLuxe Deliveries,68114800,$229.25,UNLOADED,
28,Chuck "Cargo Cowboy" Collins,KnightShift Deliveries,11007682,$174.99,UNLOADED,
28,Sandra "Semi Siren" Spencer,DHLuxe Deliveries,72939216,$335.54,UNLOADED,
28,Sam "Speed Demon" Stewart,VikingVoyage,48900683,$153.09,UNLOADED,
29,Laura "Light Load" Lambert,DHLuxe Deliveries,27552137,$84.54,UNLOADED,
29,Chuck "Cargo Cowboy" Collins,KnightShift Deliveries,79864711,$297.61,UNLOADED,
29,Sandra "Semi Siren" Spencer,DHLuxe Deliveries,02932213,$454.04,UNLOADED AND NO REPLACEMENT,
29,Sam "Speed Demon" Stewart,VikingVoyage,39975186,$107.08,UNLOADED AND NO REPLACEMENT,
30,Laura "Light Load" Lambert,DHLuxe Deliveries,74641234,$252.93,UNLOADED AND NO REPLACEMENT,
30,Chuck "Cargo Cowboy" Collins,KnightShift Deliveries,34158529,$370.26,UNLOADED,
30,Joe "Overdrive" O'Brien,Leprechaun Logistics,53738850,$293.85,UNLOADED,
30,Pete "Payload" Patterson,EcoFlower Express,51581979,$322.45,UNLOADED AND NO REPLACEMENT,
31,Chuck "Cargo Cowboy" Collins,KnightShift Deliveries,77051317,$92.45,UNLOADED,
31,Joe "Overdrive" O'Brien,Leprechaun Logistics,48775537,$333.11,UNLOADED,
32,Sam "Speed Demon" Stewart,Rainbow Courier,99715614,$392.37,UNLOADED,
32,Chuck "Cargo Cowboy" Collins,KnightShift Deliveries,70039171,$191.80,UNLOADED,
32,Joe "Overdrive" O'Brien,Leprechaun Logistics,23618271,$407.17,UNLOADED,
33,Sam "Speed Demon" Stewart,Rainbow Courier,53141688,$68.50,UNLOADED,
33,Chuck "Cargo Cowboy" Collins,KnightShift Deliveries,84623277,$253.54,UNLOADED,
33,Joe "Overdrive" O'Brien,Leprechaun Logistics,43325506,$364.05,UNLOADED,
34,Sam "Speed Demon" Stewart,Rainbow Courier,34759981,$329.29,UNLOADED AND NO REPLACEMENT,
34,Chuck "Cargo Cowboy" Collins,KnightShift Deliveries,90534733,$151.90,UNLOADED AND NO REPLACEMENT,
34,Joe "Overdrive" O'Brien,Leprechaun Logistics,06177925,$370.15,UNLOADED,
35,Joe "Overdrive" O'Brien,Leprechaun Logistics,73726458,$70.66,UNLOADED,
36,Nancy "Nitro" Nelson,JollyRoger Delivery,37510618,$490.25,UNLOADED AND NO REPLACEMENT,
36,Joe "Overdrive" O'Brien,Leprechaun Logistics,27810103,$496.96,UNLOADED,
37,Joe "Overdrive" O'Brien,Leprechaun Logistics,01978071,$169.70,UNLOADED,
38,Joe "Overdrive" O'Brien,Leprechaun Logistics,03066945,$456.61,UNLOADED AND NO REPLACEMENT,
40,Mike "Miles" Mitchell,X-Files Deliveries,85913303,$181.47,UNLOADED,
41,Mike "Miles" Mitchell,X-Files Deliveries,55411552,$364.42,UNLOADED,
42,Mike "Miles" Mitchell,X-Files Deliveries,15220101,$317.76,UNLOADED AND NO REPLACEMENT,
44,Terry "Truckin' Terrier" Taylor,Amazonia Deliveries,28547025,$96.52,UNLOADED,
45,Terry "Truckin' Terrier" Taylor,Amazonia Deliveries,91335251,$191.04,UNLOADED,
46,Terry "Truckin' Terrier" Taylor,Amazonia Deliveries,41742245,$268.74,UNLOADED,
47,Terry "Truckin' Terrier" Taylor,Amazonia Deliveries,74846142,$258.51,UNLOADED,
"$9,300.00","$34,321.63","$25,021.63",
0,Tara "Turnpike Titan" Turner,FairyTale Freight,40032804,$371.97,UNLOADED,
1,Tara "Turnpike Titan" Turner,FairyTale Freight,62535346,$166.70,UNLOADED,
2,Tara "Turnpike Titan" Turner,FairyTale Freight,79506502,$451.39,UNLOADED,
3,Tara "Turnpike Titan" Turner,FairyTale Freight,47486507,$188.97,UNLOADED AND NO REPLACEMENT,
10,Kim "Kilometer Queen" King,X-Files Deliveries,85719827,$353.05,UNLOADED,
11,Kim "Kilometer Queen" King,X-Files Deliveries,64050105,$302.84,UNLOADED,
11,Dennis "Driver Dragon" Davis,Robin Hood Couriers,57321864,$136.51,UNLOADED,
12,Kim "Kilometer Queen" King,X-Files Deliveries,96627379,$465.88,UNLOADED,
12,Dennis "Driver Dragon" Davis,Robin Hood Couriers,51206336,$442.76,UNLOADED,
13,Kim "Kilometer Queen" King,X-Files Deliveries,51239458,$381.59,UNLOADED AND NO REPLACEMENT,
13,Dennis "Driver Dragon" Davis,Robin Hood Couriers,78474835,$481.97,UNLOADED,
13,Tara "Turnpike Titan" Turner,BubbleWrap Express,79031249,$241.12,UNLOADED,
14,Dennis "Driver Dragon" Davis,Robin Hood Couriers,11701593,$73.80,UNLOADED,
14,Tara "Turnpike Titan" Turner,BubbleWrap Express,33830598,$269.02,UNLOADED,
15,Judy "Junction Jockey" Johnson,Leprechaun Logistics,00110555,$115.89,UNLOADED,
15,Dennis "Driver Dragon" Davis,Robin Hood Couriers,93321884,$135.19,UNLOADED,
15,Tara "Turnpike Titan" Turner,BubbleWrap Express,96333783,$262.27,UNLOADED,
16,Judy "Junction Jockey" Johnson,Leprechaun Logistics,71859405,$357.03,UNLOADED,
16,Dennis "Driver Dragon" Davis,Robin Hood Couriers,50978160,$138.08,UNLOADED,
16,Tara "Turnpike Titan" Turner,BubbleWrap Express,54863768,$287.58,UNLOADED,
16,Dave "Freight Train" Foster,FedExpress,70095289,$399.22,UNLOADED,
17,Judy "Junction Jockey" Johnson,Leprechaun Logistics,04699733,$394.68,UNLOADED,
17,Dennis "Driver Dragon" Davis,Robin Hood Couriers,10126223,$218.06,UNLOADED,
17,Tara "Turnpike Titan" Turner,BubbleWrap Express,48641909,$104.68,UNLOADED,
17,Dave "Freight Train" Foster,FedExpress,03291967,$72.08,UNLOADED,
18,Judy "Junction Jockey" Johnson,Leprechaun Logistics,39345825,$51.35,UNLOADED,
18,Dennis "Driver Dragon" Davis,Robin Hood Couriers,92488866,$467.20,UNLOADED,
18,Tara "Turnpike Titan" Turner,BubbleWrap Express,42190323,$479.72,UNLOADED,
18,Dave "Freight Train" Foster,FedExpress,81549833,$277.69,UNLOADED,
19,Judy "Junction Jockey" Johnson,Leprechaun Logistics,17310932,$70.44,UNLOADED,
19,Dennis "Driver Dragon" Davis,Robin Hood Couriers,25893889,$325.25,UNLOADED AND NO REPLACEMENT,
19,Tara "Turnpike Titan" Turner,BubbleWrap Express,19174278,$440.60,UNLOADED,
19,Dave "Freight Train" Foster,FedExpress,08629994,$55.94,UNLOADED AND NO REPLACEMENT,
20,Judy "Junction Jockey" Johnson,Leprechaun Logistics,88122797,$160.34,UNLOADED,
20,Michelle "Midnight Rider" Martinez,FairyWings Express,77996925,$487.93,UNLOADED AND NO REPLACEMENT,
20,Tara "Turnpike Titan" Turner,BubbleWrap Express,38494314,$255.18,UNLOADED,
21,Judy "Junction Jockey" Johnson,Leprechaun Logistics,11577337,$197.93,UNLOADED,
21,Tara "Turnpike Titan" Turner,BubbleWrap Express,69984963,$351.10,UNLOADED,
22,Judy "Junction Jockey" Johnson,Leprechaun Logistics,68410246,$62.30,UNLOADED,
22,Tara "Turnpike Titan" Turner,BubbleWrap Express,16991616,$366.71,UNLOADED AND NO REPLACEMENT,
23,Judy "Junction Jockey" Johnson,Leprechaun Logistics,65763485,$448.01,UNLOADED AND NO REPLACEMENT,
23,Linda "Lane Lover" Lewis,Wonderland Couriers,33478932,$390.84,UNLOADED,
24,Linda "Lane Lover" Lewis,Wonderland Couriers,93602079,$174.18,UNLOADED,
25,Linda "Lane Lover" Lewis,Wonderland Couriers,44456560,$495.92,UNLOADED,
26,Linda "Lane Lover" Lewis,Wonderland Couriers,77929178,$290.19,UNLOADED,
27,Donna "Diesel Dynamo" Diaz,X-Files Deliveries,01976859,$210.95,UNLOADED,
27,Linda "Lane Lover" Lewis,Wonderland Couriers,55218774,$202.31,UNLOADED,
28,Donna "Diesel Dynamo" Diaz,X-Files Deliveries,83157671,$242.47,UNLOADED,
28,Linda "Lane Lover" Lewis,Wonderland Couriers,61816535,$372.93,UNLOADED,
29,Donna "Diesel Dynamo" Diaz,X-Files Deliveries,13884572,$350.27,UNLOADED,
29,Linda "Lane Lover" Lewis,Wonderland Couriers,31999088,$167.74,UNLOADED,
29,Holly "Haulin' Queen" Hayes,Sherlock Shipping,90120018,$213.79,UNLOADED,
30,Donna "Diesel Dynamo" Diaz,X-Files Deliveries,22081121,$470.71,UNLOADED,
30,Linda "Lane Lover" Lewis,Wonderland Couriers,38952814,$285.34,UNLOADED,
30,Holly "Haulin' Queen" Hayes,Sherlock Shipping,70864750,$189.00,UNLOADED,
31,Donna "Diesel Dynamo" Diaz,X-Files Deliveries,62929181,$54.23,UNLOADED,
31,Linda "Lane Lover" Lewis,Wonderland Couriers,86762740,$202.84,UNLOADED AND NO REPLACEMENT,
31,Holly "Haulin' Queen" Hayes,Sherlock Shipping,00592394,$452.78,UNLOADED,
32,Donna "Diesel Dynamo" Diaz,X-Files Deliveries,95979223,$355.74,UNLOADED AND NO REPLACEMENT,
32,Holly "Haulin' Queen" Hayes,Sherlock Shipping,29560528,$159.75,UNLOADED,
33,Lisa "Long Haul" Lawrence,PurrfectParcel,09709846,$288.26,UNLOADED,
33,Holly "Haulin' Queen" Hayes,Sherlock Shipping,08867622,$463.17,UNLOADED,
34,Lisa "Long Haul" Lawrence,PurrfectParcel,93587492,$364.42,UNLOADED,
34,Holly "Haulin' Queen" Hayes,Sherlock Shipping,75039495,$359.23,UNLOADED AND NO REPLACEMENT,
35,Lisa "Long Haul" Lawrence,PurrfectParcel,72860288,$241.58,UNLOADED,
36,Lisa "Long Haul" Lawrence,PurrfectParcel,76557747,$421.04,UNLOADED,
36,Joe "Overdrive" O'Brien,KnightShift Deliveries,17723602,$254.08,UNLOADED,
37,Lisa "Long Haul" Lawrence,PurrfectParcel,33124091,$351.36,UNLOADED,
37,Joe "Overdrive" O'Brien,KnightShift Deliveries,01199412,$267.78,UNLOADED,
37,Denise "Diesel Duchess" Davis,Ewok Express,71059825,$394.42,UNLOADED,
38,Lisa "Long Haul" Lawrence,PurrfectParcel,79086484,$98.76,UNLOADED,
38,Joe "Overdrive" O'Brien,KnightShift Deliveries,28208173,$236.78,UNLOADED,
38,Denise "Diesel Duchess" Davis,Ewok Express,04532664,$275.30,UNLOADED,
38,Grace "Gasoline Gal" Garcia,PirateParcel Plunder,39461635,$277.51,UNLOADED,
39,Lisa "Long Haul" Lawrence,PurrfectParcel,12086605,$225.00,UNLOADED AND NO REPLACEMENT,
39,Joe "Overdrive" O'Brien,KnightShift Deliveries,30862667,$115.42,UNLOADED,
39,Denise "Diesel Duchess" Davis,Ewok Express,99688452,$95.64,UNLOADED,
39,Grace "Gasoline Gal" Garcia,PirateParcel Plunder,15358951,$146.40,UNLOADED,
40,Sarah "Steel Horse" Smith,Starship Supplies,17136198,$243.75,UNLOADED,
40,Joe "Overdrive" O'Brien,KnightShift Deliveries,23238333,$135.71,UNLOADED,
40,Denise "Diesel Duchess" Davis,Ewok Express,79013229,$496.30,UNLOADED,
40,Grace "Gasoline Gal" Garcia,PirateParcel Plunder,02260869,$310.49,UNLOADED AND NO REPLACEMENT,
41,Sarah "Steel Horse" Smith,Starship Supplies,66311390,$247.01,UNLOADED,
41,Joe "Overdrive" O'Brien,KnightShift Deliveries,31216391,$229.52,UNLOADED,
41,Denise "Diesel Duchess" Davis,Ewok Express,06799308,$177.01,UNLOADED,
42,Sarah "Steel Horse" Smith,Starship Supplies,50913295,$288.05,UNLOADED,
42,Joe "Overdrive" O'Brien,KnightShift Deliveries,59887815,$78.84,UNLOADED,
42,Denise "Diesel Duchess" Davis,Ewok Express,48503814,$273.64,UNLOADED,
43,Sarah "Steel Horse" Smith,Starship Supplies,49804190,$105.18,UNLOADED,
43,Joe "Overdrive" O'Brien,KnightShift Deliveries,61345646,$346.64,UNLOADED,
43,Denise "Diesel Duchess" Davis,Ewok Express,07740888,$308.00,UNLOADED,
43,Tony "Tornado" Thompson,EcoFlower Express,09078343,$175.55,UNLOADED AND NO REPLACEMENT,
44,Sarah "Steel Horse" Smith,Starship Supplies,66975363,$147.75,UNLOADED,
44,Joe "Overdrive" O'Brien,KnightShift Deliveries,51887576,$60.91,UNLOADED,
44,Denise "Diesel Duchess" Davis,Ewok Express,72105033,$132.95,UNLOADED,
45,Sarah "Steel Horse" Smith,Starship Supplies,26790839,$239.95,UNLOADED,
45,Joe "Overdrive" O'Brien,KnightShift Deliveries,43035409,$358.88,UNLOADED AND NO REPLACEMENT,
45,Denise "Diesel Duchess" Davis,Ewok Express,53517349,$316.16,UNLOADED,
46,Sarah "Steel Horse" Smith,Starship Supplies,75935002,$315.93,UNLOADED AND NO REPLACEMENT,
46,Denise "Diesel Duchess" Davis,Ewok Express,73781712,$341.99,UNLOADED AND NO REPLACEMENT,
47,Wayne "Wheeler Warrior" Warren,Amazonia Deliveries,55225822,$443.71,UNLOADED AND NO REPLACEMENT,
"$8,400.00","$27,242.07","$18,842.07",
3,Amber "Asphalt Angel" Anderson,PurrfectParcel,49568218,$168.11,UNLOADED,
4,Amber "Asphalt Angel" Anderson,PurrfectParcel,46401251,$329.68,UNLOADED,
4,Tony "Tornado" Thompson,FedExpress,64307657,$211.20,UNLOADED,
5,Amber "Asphalt Angel" Anderson,PurrfectParcel,91956365,$85.85,UNLOADED,
5,Tony "Tornado" Thompson,FedExpress,73949793,$376.55,UNLOADED,
6,Amber "Asphalt Angel" Anderson,PurrfectParcel,05525209,$157.24,UNLOADED,
6,Tony "Tornado" Thompson,FedExpress,06314980,$375.58,UNLOADED,
6,Amber "Asphalt Angel" Anderson,VikingVessel Deliveries,56731015,$448.33,UNLOADED,
7,Amber "Asphalt Angel" Anderson,PurrfectParcel,08384521,$365.67,UNLOADED,
7,Tony "Tornado" Thompson,FedExpress,03846620,$132.61,UNLOADED AND NO REPLACEMENT,
7,Amber "Asphalt Angel" Anderson,VikingVessel Deliveries,46404582,$360.88,UNLOADED,
7,Lisa "Long Haul" Lawrence,Boxzilla Shipping,72458384,$389.93,UNLOADED,
8,Amber "Asphalt Angel" Anderson,PurrfectParcel,25719556,$430.78,UNLOADED,
8,Jack "Big Rig" Johnson,Ewok Express,77261529,$368.16,UNLOADED,
8,Amber "Asphalt Angel" Anderson,VikingVessel Deliveries,66318205,$277.24,UNLOADED,
8,Lisa "Long Haul" Lawrence,Boxzilla Shipping,69555445,$145.70,UNLOADED,
9,Amber "Asphalt Angel" Anderson,PurrfectParcel,75296009,$418.98,UNLOADED,
9,Jack "Big Rig" Johnson,Ewok Express,68729960,$428.41,UNLOADED,
9,Amber "Asphalt Angel" Anderson,VikingVessel Deliveries,24365971,$313.09,UNLOADED,
9,Lisa "Long Haul" Lawrence,Boxzilla Shipping,91822507,$259.92,UNLOADED,
10,Amber "Asphalt Angel" Anderson,PurrfectParcel,38875566,$430.76,UNLOADED,
10,Jack "Big Rig" Johnson,Ewok Express,14017935,$132.26,UNLOADED,
10,Amber "Asphalt Angel" Anderson,VikingVessel Deliveries,27446995,$116.25,UNLOADED,
10,Lisa "Long Haul" Lawrence,Boxzilla Shipping,41428215,$165.62,UNLOADED,
11,Amber "Asphalt Angel" Anderson,PurrfectParcel,93281258,$478.06,UNLOADED,
11,Jack "Big Rig" Johnson,Ewok Express,65765920,$481.91,UNLOADED,
11,Amber "Asphalt Angel" Anderson,VikingVessel Deliveries,75956260,$346.05,UNLOADED AND NO REPLACEMENT,
11,Lisa "Long Haul" Lawrence,Boxzilla Shipping,94251631,$74.00,UNLOADED,
12,Amber "Asphalt Angel" Anderson,PurrfectParcel,20039079,$480.64,UNLOADED AND NO REPLACEMENT,
12,Jack "Big Rig" Johnson,Ewok Express,69810207,$254.12,UNLOADED,
12,Greg "Gritty Grind" Greene,VikingVessel Deliveries,72243984,$273.80,UNLOADED AND NO REPLACEMENT,
12,Lisa "Long Haul" Lawrence,Boxzilla Shipping,27214378,$240.06,UNLOADED,
13,Kim "Kilometer Queen" King,PostMates Express,45953730,$316.27,UNLOADED,
13,Jack "Big Rig" Johnson,Ewok Express,07417762,$455.43,UNLOADED,
13,Lisa "Long Haul" Lawrence,Boxzilla Shipping,83088424,$109.22,UNLOADED,
14,Kim "Kilometer Queen" King,PostMates Express,87097406,$278.14,UNLOADED,
14,Jack "Big Rig" Johnson,Ewok Express,61550849,$154.78,UNLOADED,
14,Michelle "Mover Maven" Morgan,StellarDelivery,72538417,$240.66,UNLOADED,
14,Lisa "Long Haul" Lawrence,Boxzilla Shipping,72125039,$312.37,UNLOADED AND NO REPLACEMENT,
15,Kim "Kilometer Queen" King,PostMates Express,38345653,$242.39,UNLOADED,
15,Jack "Big Rig" Johnson,Ewok Express,68848586,$262.53,UNLOADED,
15,Michelle "Mover Maven" Morgan,StellarDelivery,36171489,$217.98,UNLOADED,
15,Pete "Payload" Patterson,Wonderland Couriers,99217327,$353.93,UNLOADED,
16,Kim "Kilometer Queen" King,PostMates Express,79237322,$139.11,UNLOADED,
16,Jack "Big Rig" Johnson,Ewok Express,61739303,$324.98,UNLOADED AND NO REPLACEMENT,
16,Michelle "Mover Maven" Morgan,StellarDelivery,96076818,$160.16,UNLOADED AND NO REPLACEMENT,
16,Pete "Payload" Patterson,Wonderland Couriers,88445326,$456.63,UNLOADED,
17,Kim "Kilometer Queen" King,PostMates Express,57123561,$206.65,UNLOADED,
17,Pete "Payload" Patterson,Wonderland Couriers,27438564,$478.75,UNLOADED,
18,Kim "Kilometer Queen" King,PostMates Express,90454036,$384.30,UNLOADED,
18,Pete "Payload" Patterson,Wonderland Couriers,41459037,$280.80,UNLOADED,
19,Kim "Kilometer Queen" King,PostMates Express,17461270,$190.16,UNLOADED,
19,Doug "Dangerous Curve" Duncan,KnightShift Deliveries,69648034,$236.17,UNLOADED,
19,Pete "Payload" Patterson,Wonderland Couriers,28823273,$370.02,UNLOADED,
20,Kim "Kilometer Queen" King,PostMates Express,86500279,$135.97,UNLOADED,
20,Doug "Dangerous Curve" Duncan,KnightShift Deliveries,55766353,$461.43,UNLOADED,
20,Frank "Highway Hero" Harris,JollyRoger Delivery,59720729,$324.20,UNLOADED,
20,Pete "Payload" Patterson,Wonderland Couriers,70156753,$246.48,UNLOADED AND NO REPLACEMENT,
21,Kim "Kilometer Queen" King,PostMates Express,61699054,$425.94,UNLOADED,
21,Doug "Dangerous Curve" Duncan,KnightShift Deliveries,41897907,$446.73,UNLOADED,
21,Frank "Highway Hero" Harris,JollyRoger Delivery,20964435,$161.48,UNLOADED AND NO REPLACEMENT,
